"","Metabolite","Max_Correlation","mean_top5","min_top5","Lag","ci_lower","ci_upper","significant"
"882","259.14203/3.32",0.291708487377377,0.261328810861114,0.237681050397113,-20,-0.28084960614239,0.271905768670418,FALSE
"883","325.27305/4.75",0.291013846459954,0.22578247162703,0.182112701201209,-24,-0.276028096171952,0.273340123799088,FALSE
"884","2-Methylaminoadenosine",0.290630238927308,0.264702525535089,0.252489739063108,-3,-0.264633211131594,0.268725352627297,FALSE
"885","241.20423/9.619",0.290426347884339,0.276276416739297,0.258190260655228,-3,-0.267008933817056,0.272573708955638,FALSE
"886","305.18391/2.359",0.290423597956235,0.264391482063177,0.241337713059492,-7,-0.269948533548054,0.272572354948226,FALSE
"887","1-Deoxy-1-(4-Morpholinyl)-Î-D-Fructofuranos",0.290408278163323,0.263500923241747,0.251390443680095,12,-0.268368060789902,0.266612745986466,FALSE
"888","327.20472/5.094",0.290112599953912,0.2620356861006,0.236941123322085,0,-0.272360877865588,0.274890192911222,FALSE
"889","376.2592/13.081",0.289938820240842,0.245666104967654,0.220216927183355,-14,-0.273240839300974,0.271486496673507,FALSE
"890","336.19142/8.526",0.289902503926634,0.277063439431344,0.272299859301658,0,-0.272191636208885,0.277731823962658,FALSE
"891","305.18391/2.27",0.28923708163109,0.274006097814295,0.255294147948056,19,-0.265539724039495,0.272344693872741,FALSE
"892","357.23655/4.304",0.289155044038331,0.258026344852465,0.240457081537408,-5,-0.268840150478302,0.270866167774185,FALSE
"893","431.23092/9.593",0.288745425219706,0.27754800833194,0.269389136717615,17,-0.267611591154878,0.271317402300959,FALSE
"894","275.20976/4.377",0.288524709768188,0.278510007544844,0.263052331083047,7,-0.271144355408658,0.272545415743947,FALSE
"895","N-Pentanoylphenylalanine",0.288514130128478,0.258530551924093,0.246159390607199,19,-0.269354228887466,0.276875234673142,FALSE
"896","313.15264/3.029",0.287882842256737,0.267552285306101,0.248977585786741,-8,-0.266949400815049,0.276565188343135,FALSE
"897","Hymecromone",0.287861890608759,0.27477340580976,0.242491696014207,-6,-0.268985363002379,0.266766209923288,FALSE
"898","527.76432/0.898",0.287859541487632,0.250721876551073,0.230384996694707,-25,-0.271719235611422,0.27122991381243,FALSE
"899","158.11692/1.337",0.287347133284825,0.251568520132773,0.192912641271705,-25,-0.271672628509957,0.272190496505425,FALSE
"900","575.6943/0.9",0.28734667005314,0.245516888652587,0.195051379687432,1,-0.27329772524483,0.274662678171719,FALSE
"901","298.06408/10.778",0.287196709404698,0.261915696455065,0.224891820395616,-8,-0.272556755765267,0.276182438422228,FALSE
"902","336.22782/11.702",0.286920126449153,0.266937810843485,0.215550513354214,-25,-0.27219156327381,0.266817972281642,FALSE
"903","Leu-Leu",0.28672184268599,0.254886416142274,0.212656629762857,-7,-0.265852804007798,0.270823162377854,FALSE
"904","276.15741/3.504",0.285328903134844,0.257395777504949,0.225865235697536,-2,-0.27582803094815,0.273425667675734,FALSE
"905","298.13933/3.505",0.285328903134844,0.257395777504949,0.225865235697536,-2,-0.27582803094815,0.273425667675734,FALSE
"906","Butyrin",0.285282238731326,0.266474178309703,0.253343561598455,-28,-0.272991544779289,0.271955600560509,FALSE
"907","Valaciclovir",0.285282238731326,0.266474178309703,0.253343561598455,-28,-0.272991544779289,0.271955600560509,FALSE
"908","3,6,9,12-Tetraoxatridecan-1-Ol",0.285076815709768,0.274251372253623,0.269044380986452,-17,-0.270893917853978,0.271881098193683,FALSE
"909","210.17328/8.27",0.284754728316179,0.26487798921859,0.25001494509142,-4,-0.270518081512349,0.27742318584027,FALSE
"910","363.23718/10.404",0.2846547497397,0.260028316060456,0.240684421906866,-28,-0.274821026272287,0.269872557939543,FALSE
"911","269.23556/12.027",0.284436311630272,0.266284950832741,0.254393254941807,-17,-0.273708281536025,0.265145694897222,FALSE
"912","228.93066/0.762",0.283737686211908,0.251188127738521,0.223087484131754,0,-0.274517381945031,0.271055152863915,FALSE
"913","431.23098/10.248",0.283737550884914,0.27787990620528,0.273217585987458,17,-0.266485475056887,0.273287515248228,FALSE
"914","124.0307/0.813",0.283722800750426,0.242999124400088,0.210711102902465,20,-0.267563236297853,0.277128481961911,FALSE
"915","384.28787/13.387",0.283586556876622,0.260965999102108,0.246543439188149,-14,-0.271801307228294,0.271353432297321,FALSE
"916","300.1938/9.219",0.283475343608256,0.273218064522514,0.263716621255304,-7,-0.275703446133828,0.273311533976379,FALSE
"917","261.19406/3.338",0.283365158534322,0.239737636048572,0.195432934072058,-8,-0.272030444798444,0.273851619790775,FALSE
"918","298.1757/10.202",0.282875071786926,0.271639986792676,0.256584617245397,-21,-0.266961809446133,0.267289750195684,FALSE
"919","363.22592/4.98",0.282768266704242,0.253514787944646,0.235121465499582,8,-0.274414735028846,0.272084397528561,FALSE
"920","335.23086/3.523",0.282428557295591,0.264770195782639,0.239332858476883,3,-0.269312613831078,0.273317458635664,FALSE
"921","399.82069/0.896",0.281586992359867,0.242436810655378,0.194538363514799,1,-0.275632021917042,0.272481381989191,FALSE
"922","Lovastatin",0.281565573165541,0.186690173916062,0.0728989888003122,-28,-0.272959274452643,0.266996231600633,FALSE
"923","284.16001/3.104",0.280409995161674,0.24610874507362,0.223437734777095,12,-0.266660623912156,0.271359887007168,FALSE
"924","Ethoxyquin",0.279522664580889,0.24424944667071,0.229220810123775,8,-0.268347669344935,0.272817280340543,FALSE
"925","351.22591/5.996",0.278967597234377,0.211296048481329,0.15977165212325,8,-0.27625151455419,0.274468534004032,FALSE
"926","373.23677/11.589",0.278691545830085,0.23478719188578,0.208877830383588,-20,-0.269046193989492,0.272848100079434,FALSE
"927","294.14444/4.871",0.278482206190024,0.236406687317139,0.188222314345897,-1,-0.275545827262581,0.280049411975652,FALSE
"928","457.77951/0.898",0.278246255566776,0.239247887385644,0.186691846925673,1,-0.273057510643972,0.270473550581,FALSE
"929","Cladinose",0.277086437897192,0.253905374420271,0.224087925976441,-15,-0.274466646992461,0.275717552967652,FALSE
"930","359.23102/5.837",0.275959059847958,0.246336620562454,0.209544723231156,-9,-0.275337449193492,0.267256304639651,FALSE
"931","150.08929/1.367",0.275779344954799,0.250817054042474,0.224338376547288,-26,-0.273519223639074,0.270466297057579,FALSE
"932","356.12395/3.711",0.275432876310633,0.249763832894086,0.223693261045524,12,-0.269290604452481,0.270640406901264,FALSE
"933","363.2259/4.033",0.27476620035818,0.258029241827479,0.240178536206928,3,-0.274508479059428,0.273396474370609,FALSE
"934","4,4-Bis4-(Acetyloxy)Phenyl3-Hexanone",0.274721570992701,0.249879504886438,0.231431622043462,19,-0.265957431339169,0.27389785183521,FALSE
"935","332.23175/14.05",0.274511661641112,0.258917940610747,0.244248804217383,11,-0.269256263083846,0.2789899198991,FALSE
"936","242.11308/1.447",0.274491019949357,0.248988983314846,0.222813951448856,1,-0.271787785529,0.27926512741435,FALSE
"937","300.17022/10.536",0.273723999130911,0.250944420839974,0.237037320806776,-24,-0.270143017686185,0.272806869935612,FALSE
"938","269.23556/11.735",0.273666287559945,0.261439497584603,0.245409150576519,13,-0.272863373815697,0.272175001568011,FALSE
"939","330.14444/11.764",0.27256131161274,0.253738608258593,0.235623682147987,-24,-0.275866124992786,0.266769354060037,FALSE
"940","Methyprylon",0.272239414449319,0.247738330431389,0.229464047457532,-5,-0.269598129916962,0.274515474067819,FALSE
"941","L6v Butj C1",0.271934165799883,0.249517442024804,0.224221809233398,7,-0.267212643973166,0.268305650239843,FALSE
"942","366.16571/11.013",0.271917345342906,0.242812350658146,0.219988958456135,-5,-0.27581362944613,0.271156956236407,FALSE
"943","320.23286/13.795",0.271616097112885,0.260160052992064,0.247469640620953,-8,-0.273160553025258,0.272951826339771,FALSE
"944","346.24857/13.513",0.271585685390177,0.25604748886549,0.224046587665431,-6,-0.277366307784153,0.269647814079769,FALSE
"945","326.1708/8.492",0.271415649570686,0.244187497126169,0.220187269633109,-4,-0.274997852378614,0.277670483564241,FALSE
"946","276.1938/10.186",0.271378229664779,0.258691406961698,0.253495391579292,-5,-0.26860054693211,0.274971287245305,FALSE
"947","301.18902/8.892",0.270661001271543,0.240590062091054,0.220079793593684,-7,-0.274270610234112,0.272829070222055,FALSE
"948","Lycocernuine",0.269973278115858,0.235616140821531,0.211258923936552,-27,-0.274694902520269,0.265643951979435,FALSE
"949","285.15774/5.163",0.269675856723816,0.230348882727963,0.188242595822116,-7,-0.276716733766138,0.273936713973954,FALSE
"950","Hexylresorcinol",0.269646003858734,0.249711244811482,0.231392649953335,-7,-0.274762827797304,0.271511835493534,FALSE
"951","238.17914/8.02",0.269557716865604,0.245632278349344,0.228711181078231,-17,-0.272473234124169,0.267578535965458,FALSE
"952","269.23553/12.957",0.269390008471046,0.254971567455634,0.226746961124033,15,-0.272612514947532,0.277084118637177,FALSE
"953","238.17944/6.57",0.268947668114518,0.262091487258219,0.244018294548152,-6,-0.272018536538007,0.275059832312082,FALSE
"954","333.20543/8.424",0.268862091767278,0.242826781224358,0.208448726872544,-1,-0.270585995809281,0.273235041913507,FALSE
"955","215.94349/0.796",0.268809258634097,0.25337790410624,0.237926641416108,-21,-0.276173053863716,0.276747774546956,FALSE
"956","254.18579/12.523",0.268805510177711,0.255123553456875,0.241834847591227,-14,-0.27311641815225,0.270645070902293,FALSE
"957","282.06687/4.24",0.267853799317296,0.224504981201362,0.19816857567305,-2,-0.272041570307842,0.272259044965855,FALSE
"958","345.21535/3.304",0.267356502559838,0.25257773488569,0.232931975805145,19,-0.271925235044816,0.273571336596856,FALSE
"959","Paraldehyde",0.266792477302155,0.233840582507205,0.20815500610319,-15,-0.279061142648489,0.271547745364588,FALSE
"960","Bufexamac",0.266790039074947,0.215797299290357,0.17600376515256,-8,-0.278869172199529,0.27478212011935,FALSE
"961","166.02425/1.66",0.266361079186296,0.222321702710485,0.15146398692602,-27,-0.274760793044958,0.269785296126568,FALSE
"962","363.22594/4.316",0.266215930814288,0.240039659428308,0.223820925930409,3,-0.269480438634071,0.275373471531834,FALSE
"963","2,4,6-Triisobutyl-1,3,5-Dithiazinane",0.266141105934406,0.256329580677126,0.244637917502668,-5,-0.274053779745944,0.272322235720847,FALSE
"964","()-Prostaglandin",0.26613381494385,0.242900574027038,0.221620766923884,-1,-0.276214947486789,0.275064399327551,FALSE
"965","2-Methoxy-5-Methylaniline",0.26606561948143,0.238660266037467,0.216249528504957,-18,-0.278136567747449,0.275060187814964,FALSE
"966","301.18904/3.758",0.266022062860413,0.251920008999876,0.239274966639725,-18,-0.272166956270202,0.271359993638277,FALSE
"967","305.18389/4.351",0.265560419920535,0.233533839070493,0.19865494577579,19,-0.270833322453324,0.275704245784191,FALSE
"968","Oxibendazole",0.265256022171312,0.237720636722632,0.220500208296773,-16,-0.272438087588244,0.27669262510936,FALSE
"969","361.2103/12.352",0.264204885853137,0.231116929438067,0.213093509022193,19,-0.268172584656675,0.273437604884621,FALSE
"970","172.12127/1.65",0.263925139430795,0.25247728621701,0.242886849220299,4,-0.266944734192147,0.26777096334871,FALSE
"971","(1e)-1-1-(Methyldisulfanyl)Propylsulfinyl-1-Propene",0.263886613005875,0.223653355459074,0.181048669026705,0,-0.278029990694173,0.275673823059561,FALSE
"972","382.1607/11.502",0.263866010120079,0.197743965851192,0.156507839713176,-18,-0.274617497235701,0.271698869580151,FALSE
"973",".Alpha.-Aminoadipic Acid",0.263762661168232,0.244319979675865,0.236098857015262,-3,-0.279017782519847,0.277433746752242,FALSE
"974","525.76716/0.896",0.263733655272168,0.229124634615179,0.206034269713097,-25,-0.270624805470614,0.270739394072908,FALSE
"975","2,5-Dihydroxy-3,6-Di(1h-Indol-3-Yl)-1,4-Benzoquinone",0.26349956639632,0.247156703665806,0.228617956112293,-21,-0.268396384262105,0.267711378634465,FALSE
"976","N-(2-Oxooxolan-3-Yl)Hexanamide",0.262951016840793,0.225647283174838,0.191222520235575,19,-0.262356999231618,0.271125263754007,FALSE
"977","362.24351/12.932",0.262640823023798,0.225885040638991,0.174403127725707,-27,-0.26743027830412,0.268586735218911,FALSE
"978","357.83595/0.896",0.262526232990398,0.233482755157054,0.192717230676954,1,-0.271030875054319,0.271160675049029,FALSE
"979","417.21546/9.592",0.262397507096606,0.251644203768291,0.233079915188551,19,-0.270051422637391,0.270757058033558,FALSE
"980","363.22597/5.471",0.262384960257338,0.207610571124308,0.181781730702066,8,-0.274285243487981,0.268942247002052,FALSE
"981","283.19958/2.204",0.262187552415762,0.233283251493076,0.204173800422705,-8,-0.269633641589603,0.268958996665928,FALSE
"982","256.01705/8.956",0.261951501750581,0.252222996084524,0.231245328379769,-6,-0.271077116445088,0.276314287757091,FALSE
"983","319.19956/3.547",0.261891567060438,0.207351926221934,0.18158115199383,8,-0.271645652463858,0.269433073914296,FALSE
"984","L-Dihydroanticapsin",0.261833339433312,0.257255270180584,0.252069451048752,1,-0.264195920419602,0.271634809910705,FALSE
"985","228.18381/2.966",0.261421319966382,0.240802696693528,0.222570196313395,-27,-0.274510331401537,0.267969680802158,FALSE
"986","210.08688/4.282",0.261277358466772,0.225396051550334,0.175339189240341,-1,-0.276667088369195,0.272027165661584,FALSE
"987","Azelaic Acid",0.261277358466772,0.225396051550334,0.175339189240341,-1,-0.276667088369195,0.272027165661584,FALSE
"988","377.24167/3.332",0.260532698244251,0.245875917064295,0.233381076610322,4,-0.274130648655585,0.270923555848479,FALSE
"989","246.15804/1.929",0.260206247438525,0.223743108532107,0.198124251479144,-8,-0.271747015103894,0.270904467809862,FALSE
"990","291.16823/3.215",0.260023656141314,0.22819937011776,0.192695551097147,-17,-0.274287240781662,0.272266893969132,FALSE
"991","259.14202/3.602",0.259934953540832,0.241985926627159,0.227575843968281,19,-0.275083150204958,0.272300592199583,FALSE
"992","244.05593/1.693",0.259653559849245,0.253859151095001,0.249683994183918,17,-0.275135606016232,0.27005752955812,FALSE
"993","266.21079/6.571",0.258787024184932,0.232000573350731,0.198450704623967,-7,-0.270576429521334,0.269922425265367,FALSE
"994","560.3903/15.548",0.258635446727302,0.236202314267081,0.215522725890385,-12,-0.276109196006049,0.275390674831962,FALSE
"995","140.04367/0.777",0.258463309120459,0.246340211897629,0.230901918238303,-4,-0.276332588398784,0.270698865249907,FALSE
"996","319.236/4.349",0.258364793246096,0.218367984470973,0.175727045316054,19,-0.271994308862409,0.274430327732755,FALSE
"997","321.80416/0.913",0.258270110717294,0.234207217477344,0.221289175806379,-13,-0.273616533689888,0.272009036631765,FALSE
"998","319.1996/6.737",0.258007643300936,0.218986537496449,0.17711700402038,-17,-0.270482560430723,0.273361418139019,FALSE
"999","248.10254/4.757",0.257515924660322,0.237055763941042,0.22158309306034,-1,-0.274270702255634,0.272097269218677,FALSE
"1000","186.04921/0.798",0.25743123705662,0.22814592032745,0.199097125545086,5,-0.274603940930895,0.272186556740682,FALSE
"1001","409.84953/0.891",0.257366650609957,0.231375971187847,0.208692348175149,1,-0.276063549553668,0.271842260163435,FALSE
"1002","772.48792/11.088",0.257171025998174,0.227415900940153,0.201944212365893,-2,-0.276623744197431,0.269528700329079,FALSE
"1003","317.18393/8.089",0.257020555295926,0.231943368005731,0.200945086028735,19,-0.275150596779842,0.272049041721601,FALSE
"1004","319.19962/5.624",0.256584055276707,0.223317278015064,0.196879821943742,-5,-0.275204910204355,0.27431130734935,FALSE
"1005","N,N-Diethyl-4-Methyl-1-Piperazinecarboxamide 4-Oxide",0.256451037492217,0.241879429287992,0.214350643870065,-7,-0.272176725132542,0.277204852562294,FALSE
"1006","314.25704/7.914",0.256392088387145,0.235881121167503,0.214121714978459,-23,-0.276734457425283,0.275445736803558,FALSE
"1007","363.22585/3.715",0.256126000569391,0.21063205471229,0.170733147011352,17,-0.272699877296878,0.272931189246065,FALSE
"1008","350.17075/9.094",0.256019065107695,0.232869874590436,0.211929880759154,-25,-0.269841189773809,0.273117608606133,FALSE
"1009","232.09767/8.933",0.255991281081875,0.234739840453879,0.221219432157288,12,-0.274545686778757,0.276529303177862,FALSE
"1010","363.22594/5.641",0.25545842972822,0.233351686159913,0.215204235803837,-7,-0.274276003882831,0.272166766499209,FALSE
"1011","1-Cyclohexenecarboxylic Acid",0.25524266216926,0.220024456846835,0.201911044639974,0,-0.274586995295764,0.270659515931513,FALSE
"1012","241.20423/9.926",0.255111577228153,0.229220730952819,0.20572723564533,4,-0.27380582656295,0.268388951787323,FALSE
"1013","Benzo(A)Dibenzothiophene",0.254784439873746,0.213829168262446,0.189646567061607,12,-0.271656770276681,0.269206281570686,FALSE
"1014","299.20984/11.16",0.2543772638645,0.224470661798828,0.189516952490264,19,-0.268106421727489,0.2756231808425,FALSE
"1015","P-Xylene",0.253962736844848,0.226579458628112,0.206824531996939,-3,-0.277791606938705,0.272800827134859,FALSE
"1016","262.0818/5.162",0.253311009904835,0.239865364274938,0.220749372309159,24,-0.273733541501892,0.277047115565717,FALSE
"1017","Ethosuximide",0.253181325152427,0.2345041819826,0.204456676185714,-5,-0.2697241781499,0.269780506508023,FALSE
"1018","277.15263/4.505",0.252606623587224,0.2213211823408,0.190962050591084,-18,-0.272094242219154,0.277960798981971,FALSE
"1019","269.23554/11.46",0.252589087891782,0.229328667734199,0.211410362351084,13,-0.272978012807371,0.27225404959188,FALSE
"1020","Propionylcarnitine",0.252025350243719,0.20988617494201,0.138357927064442,-7,-0.273096999767945,0.269194248523196,FALSE
"1021","Gemfibrozil",0.251412911729148,0.196375555383026,0.13981663843389,0,-0.27590824826822,0.27535437035287,FALSE
"1022","389.24173/3.832",0.251004159349764,0.23733186574817,0.225311007149921,-20,-0.271073339792211,0.277081572420621,FALSE
"1023","432.3454/16.115",0.25047560941075,0.223467832006901,0.20796011320394,-1,-0.272718209323565,0.267203647961176,FALSE
"1024","Heliotrine",0.250389299096482,0.237377710754863,0.227800644907458,4,-0.271497118345031,0.272437566385604,FALSE
"1025","359.08055/11.596",0.250284303836564,0.225458257439799,0.205715987103416,-8,-0.273150257214564,0.273363072903093,FALSE
"1026","Mycinose",0.250175108255565,0.237388443697406,0.226098263753323,19,-0.268831025180446,0.273187903369402,FALSE
"1027","2-Anisidine",0.25003676133631,0.235565942707561,0.226899196424092,17,-0.259319837412468,0.270181384493764,FALSE
"1028","286.08199/4.574",0.249962124203619,0.231404103171088,0.214350643870065,-1,-0.27265541732315,0.275212409530139,FALSE
"1029","(Hydroxyethyl)Methacrylate",0.249654910918943,0.225536035154024,0.190082603192281,6,-0.270572029939226,0.279303495030508,FALSE
"1030","Vardenafil",0.249499276747317,0.223158743800098,0.191040097335735,-28,-0.274258074089495,0.26754085514581,FALSE
"1031","277.15264/4.075",0.248705481146388,0.21191926399262,0.177003733819402,1,-0.273608056003586,0.277997865844252,FALSE
"1032","275.20974/3.882",0.248698533223446,0.225724050925703,0.203677938226649,-9,-0.271879255960495,0.27552099928084,FALSE
"1033","342.05402/11.596",0.248518860880193,0.224683964942375,0.213665860879486,-8,-0.273880450830959,0.267161107754307,FALSE
"1034","Isovalerylglycine",0.248323594973475,0.225879471661547,0.173971168928379,-7,-0.271660163675638,0.272219478521813,FALSE
"1035","347.23101/5.278",0.2482924170709,0.234604213353078,0.223060862200469,8,-0.271731165903944,0.273824033529711,FALSE
"1036","222.08687/3.79",0.24821601357508,0.210070138785565,0.176198275639705,25,-0.27795244544419,0.271204478746766,FALSE
"1037","232.20389/12.526",0.24818189138006,0.233902593707103,0.221248229304065,-14,-0.269523952439511,0.268856391748997,FALSE
"1038","361.8958/0.774",0.248168284946257,0.181571225762454,0.132228436825673,3,-0.275850914713143,0.267862160874404,FALSE
"1039","445.84825/0.78",0.248087949821229,0.232757638186275,0.213663930678804,25,-0.27151200168036,0.272020572539471,FALSE
"1040","345.21531/3.222",0.247650244680822,0.224383812679866,0.188310283742784,-20,-0.270379274910398,0.270104757123042,FALSE
"1041","Traumatic Acid",0.247405085743927,0.206677196863778,0.167631300655162,-5,-0.270337131770808,0.271369350770624,FALSE
"1042","Glycidyl Oleate",0.246827656017605,0.216596915409424,0.189457769681561,8,-0.273372059410072,0.275609943795763,FALSE
"1043","Levetiracetam",0.246685963707645,0.238165301534291,0.226948987597119,-2,-0.275136031445538,0.274226156211163,FALSE
"1044","(Z)-4-Methyl-2-Phenylpent-2-Enal",0.246411411305077,0.22632501320967,0.200823534408998,-25,-0.269406832535239,0.27006128430554,FALSE
"1045","254.15187/7.229",0.245768794200409,0.226413237717518,0.214957539205387,4,-0.273815073598824,0.277941903310213,FALSE
"1046","(2z)-3,7-Dimethyl-2,6-Octadien-1-Yl 3-Oxobutanoate",0.245735675215377,0.226474547602999,0.19497037987309,-2,-0.278609637598895,0.274454959492526,FALSE
"1047","384.17627/8.775",0.244912550920381,0.226953219414464,0.214633348229702,-5,-0.273775570731007,0.271014311496344,FALSE
"1048","214.03288/1.517",0.244751516367174,0.210675801891871,0.18208755057142,-5,-0.27017706780146,0.271546110183064,FALSE
"1049","Thalicpureine",0.244730379751516,0.208842221463525,0.187510662717618,19,-0.270165515116218,0.271725339523478,FALSE
"1050","291.16825/3.045",0.2446333445046,0.209263139916182,0.181149869352859,-8,-0.276500826781611,0.270641751487228,FALSE
"1051","319.19956/4.059",0.244553421750647,0.20946104536428,0.186769597544143,8,-0.271889693667764,0.269631349621065,FALSE
"1052","351.2259/4.471",0.244252760271286,0.227246695619667,0.214667085154561,8,-0.26790447815076,0.274055020646418,FALSE
"1053","240.13621/3.382",0.244002355619648,0.213232815448928,0.19349880824925,-5,-0.275309891142666,0.275553378501952,FALSE
"1054","225.17299/17.166",0.243844737801255,0.226019979840725,0.20271437845465,-23,-0.26615490597636,0.272008195973267,FALSE
"1055","191.15232/1.029",0.243226145773279,0.229855639768309,0.213663049154696,20,-0.274695218724726,0.267748878107947,FALSE
"1056","366.16575/10.863",0.24282133593993,0.224640911249632,0.218809556947803,19,-0.27854041461377,0.275924035723512,FALSE
"1057","C7-Hsl",0.242723866725582,0.230597630190991,0.212762858995272,6,-0.268911009783246,0.270867426635144,FALSE
"1058","305.22034/4.875",0.242696329905402,0.2227060037718,0.203556944100552,-7,-0.2675676660537,0.271257964493757,FALSE
"1059","241.20425/10.037",0.24250556172749,0.206868310685754,0.174952853794252,-8,-0.273681695349276,0.272273334164111,FALSE
"1060","350.20714/11.254",0.242320543386741,0.23231478400893,0.207699747318851,-17,-0.272192927673962,0.273597397784344,FALSE
"1061","His-His",0.242121042116078,0.208760193970326,0.169963159583203,-17,-0.274696602380467,0.270431801833013,FALSE
"1062","Viloxazine",0.240446437407913,0.217932922749774,0.199579220427637,1,-0.26741202201043,0.27693472963377,FALSE
"1063","Memantine",0.240252684831087,0.219308920120966,0.188571676851624,-4,-0.269808565902738,0.272707679452905,FALSE
"1064","363.22595/7.983",0.240151529347315,0.213386936094896,0.196704266514398,-5,-0.277977681704202,0.272340207618611,FALSE
"1065","Linalyl Propionate",0.240104099788043,0.221582676248078,0.206148844240991,-2,-0.272586745281951,0.268218205195533,FALSE
"1066","Np-017152",0.239981289536164,0.219187501580154,0.182710501520117,-4,-0.270975549439944,0.270544814517727,FALSE
"1067","521.42952/17.631",0.23960407124425,0.219565334886013,0.186646361444004,8,-0.26825096568878,0.272978539552224,FALSE
"1068","Trans-Anethole",0.239565524900742,0.197041273209849,0.173551462826075,8,-0.272243874854902,0.274996895341719,FALSE
"1069","278.1131/3.975",0.239280719677975,0.217231946464905,0.186926251847516,24,-0.269101942290781,0.272760301588308,FALSE
"1070","291.20467/4.438",0.238656057138311,0.210848244663607,0.168861871791514,7,-0.276699748875937,0.270804802040796,FALSE
"1071","323.05932/10.946",0.238372518241,0.222565443605924,0.211739623918164,-17,-0.271966021814302,0.269172272111315,FALSE
"1072","271.17847/5.661",0.238267974238468,0.217611804507289,0.199695160363342,7,-0.269934615253342,0.269505274468453,FALSE
"1073","Spiroxamine",0.238080818112396,0.231721741935369,0.218311242217035,0,-0.274555846691943,0.27849849937256,FALSE
"1074","Tetraglycol",0.237934194608374,0.219047379815859,0.20446780229526,-15,-0.278246286577173,0.274480544342845,FALSE
"1075","319.19956/3.962",0.237753014295258,0.214370193070926,0.194987232248422,-17,-0.264963005705842,0.272178989738448,FALSE
"1076","375.22604/4.525",0.23773412363114,0.228449304648945,0.217305219772453,9,-0.270860883146137,0.273532178340726,FALSE
"1077","345.21531/7.351",0.237561455076324,0.221874939721583,0.207866625304984,-26,-0.270064478037516,0.273758049740508,FALSE
"1078","170.98455/0.789",0.237370517776323,0.183318275492784,0.143453567426,-9,-0.273722020471202,0.277264376392127,FALSE
"1079","210.05047/2.355",0.237159842825949,0.221446311263889,0.209724935494185,25,-0.274077751869058,0.272915909369681,FALSE
"1080","321.21526/3.264",0.23713949636425,0.199013065437722,0.158374541982574,-9,-0.270562903286413,0.27796101405785,FALSE
"1081","Propyphenazone",0.236741797720722,0.229760261431027,0.223814392740647,-5,-0.273820295257548,0.274638580318702,FALSE
"1082","Cyclohexylformamide",0.236629773683708,0.224654455662307,0.215880993844941,-5,-0.275623970263825,0.272646629620837,FALSE
"1083","N,N-Diethylethanolamine",0.236268356593421,0.21870606685458,0.202700953910966,-12,-0.274611211650135,0.270069607371841,FALSE
"1084","491.87784/0.872",0.234612087002793,0.225869820815966,0.220451457614202,2,-0.275575388874694,0.275576772030904,FALSE
"1085","Misoprostol",0.234372317803999,0.19875477285082,0.175827189889771,-10,-0.274729473168501,0.276867585501576,FALSE
"1086","449.37193/16.116",0.233459784089113,0.210178896707358,0.199175722486137,8,-0.268752115816406,0.271216667108916,FALSE
"1087","559.86535/0.872",0.232948472303155,0.223015120020497,0.214513108595414,0,-0.278887642612611,0.277495935642993,FALSE
"1088","Cycluron",0.231839891123373,0.181466313769261,0.157625443186842,-24,-0.272315701394003,0.269688385934052,FALSE
"1089","228.09741/2.485",0.231680813516022,0.200900839144083,0.17848814299531,-1,-0.272852675462367,0.275533122907245,FALSE
"1090","278.14949/8.042",0.231643694103458,0.196113628995615,0.140895287822504,-1,-0.271062703906014,0.272243988369529,FALSE
"1091","267.11082/3.555",0.231274768444221,0.208072251097706,0.181429833507409,-18,-0.274328200773359,0.274839147536803,FALSE
"1092","120.03237/1.288",0.23094931193595,0.215641031277361,0.207501389631019,18,-0.274380302874971,0.276772981322592,FALSE
"1093","691.6138/0.904",0.230137733368931,0.215971126886797,0.210650708392742,-16,-0.273151427552467,0.273302548465737,FALSE
"1094","350.23199/8.425",0.22948445625452,0.217399854556356,0.210011837606301,-8,-0.274555702816573,0.273231737522942,FALSE
"1095","Paradol",0.229344330462612,0.213224983064102,0.192356967635365,10,-0.266568818373531,0.268907102989318,FALSE
"1096","Atagabalin",0.229291409891941,0.174728526563575,0.126438542311531,-10,-0.274685840743214,0.270836728283449,FALSE
"1097","291.16823/2.62",0.229119465810139,0.223343537992315,0.216031353877883,8,-0.271824517546435,0.270794886618748,FALSE
"1098","305.18391/3.969",0.229051263334872,0.202208437133196,0.186423781596102,-20,-0.270428399003674,0.274215738045826,FALSE
"1099","Phenazone",0.2284201899621,0.172868302788689,0.097872193232342,-25,-0.274453777714468,0.272640765947999,FALSE
"1100","271.17844/6.091",0.228019678255785,0.198660671569129,0.177238623701288,-8,-0.270065471186898,0.277140637699732,FALSE
"1101","223.08213/1.931",0.22792561619795,0.20062569961323,0.171073293736512,12,-0.269188654746451,0.268291895653352,FALSE
"1102","Cuscohygrine",0.227786876261969,0.199611102685215,0.178595399380649,-5,-0.270090196248587,0.267312715632793,FALSE
"1103","276.23013/12.307",0.227582873798929,0.190255134120295,0.15745002858673,19,-0.270649737011271,0.272862776012836,FALSE
"1104","345.21528/7.135",0.227515029692804,0.179748916931211,0.155491209700903,-20,-0.280937281732677,0.269516079421016,FALSE
"1105","363.22591/5.244",0.227369461814886,0.186120755219364,0.163233606199905,8,-0.273157931439901,0.273125742123812,FALSE
